Timestamp,Email address,What is your name?,Please enter your email address.,What is your age group?,What is your gender?,How frequently do you order food from Swiggy?,What type of food do you usually order?,What time of day do you usually place your order?,What is your average order value?,Rate your overall delivery experience with Swiggy?,Was the delivery on time?,How would you rate the food packaging quality?,Did you face any issues with the delivery executive?,How easy is it to navigate the Swiggy app/website?,What is your preferred payment method?,Which mode do you prefer more?
24/10/2024 17:12:48,user556@example.com,User 556,user556@example.com,55+,Non-binary/Other,Weekly,Italian Cuisine,Breakfast (6 AM - 10 AM),₹200 - ₹500,3,Yes,1,No,2,Cash on Delivery,Cafes
24/10/2024 17:12:48,user557@example.com,User 557,user557@example.com,18-24,Prefer not to say,Monthly,Healthy/Organic,Breakfast (6 AM - 10 AM),₹200 - ₹500,2,Yes,3,No,4,Net Banking,Dine restaurant
24/10/2024 17:12:48,user558@example.com,User 558,user558@example.com,35-44,Female,Daily,Healthy/Organic,Dinner (7 PM - 10 PM),More than ₹1000,4,No,4,Yes,1,"UPI (e.g., Google Pay, PhonePe)",Dine restaurant
24/10/2024 17:12:49,user559@example.com,User 559,user559@example.com,35-44,Female,Weekly,Italian Cuisine,Late Night (After 10 PM),₹200 - ₹500,3,Yes,4,No,4,Credit/Debit Card,Cafes
24/10/2024 17:12:49,user560@example.com,User 560,user560@example.com,45-54,Female,Monthly,Desserts,Dinner (7 PM - 10 PM),₹200 - ₹500,2,Yes,2,No,1,"UPI (e.g., Google Pay, PhonePe)",Dine restaurant
24/10/2024 17:12:49,user561@example.com,User 561,user561@example.com,45-54,Female,Monthly,Chinese Cuisine,Lunch (12 PM - 3 PM),₹500 - ₹1000,1,Yes,1,No,5,Cash on Delivery,Dine restaurant
24/10/2024 17:12:50,user562@example.com,User 562,user562@example.com,55+,Prefer not to say,Occasionally,Italian Cuisine,Late Night (After 10 PM),More than ₹1000,1,Yes,5,Yes,4,"UPI (e.g., Google Pay, PhonePe)",Cafes
24/10/2024 17:12:50,user563@example.com,User 563,user563@example.com,18-24,Female,Occasionally,Italian Cuisine,Lunch (12 PM - 3 PM),₹500 - ₹1000,3,Yes,2,Yes,3,Cash on Delivery,Dine restaurant
24/10/2024 17:12:50,user564@example.com,User 564,user564@example.com,55+,Female,Weekly,Other,Lunch (12 PM - 3 PM),₹500 - ₹1000,5,No,5,No,3,Cash on Delivery,Cafes
24/10/2024 17:12:50,user565@example.com,User 565,user565@example.com,45-54,Female,Daily,Healthy/Organic,Breakfast (6 AM - 10 AM),₹500 - ₹1000,2,No,3,No,1,"Wallet (e.g., Paytm, Amazon Pay)",Dine restaurant
24/10/2024 17:12:52,user566@example.com,User 566,user566@example.com,55+,Female,Monthly,Desserts,Dinner (7 PM - 10 PM),₹200 - ₹500,2,Yes,1,No,5,Credit/Debit Card,Dine restaurant
24/10/2024 17:12:52,user567@example.com,User 567,user567@example.com,18-24,Female,Occasionally,Italian Cuisine,Breakfast (6 AM - 10 AM),₹500 - ₹1000,5,Yes,4,No,1,Credit/Debit Card,Cafes
24/10/2024 17:12:53,user568@example.com,User 568,user568@example.com,55+,Male,Occasionally,Healthy/Organic,Breakfast (6 AM - 10 AM),₹200 - ₹500,2,No,5,Yes,4,Net Banking,Dine restaurant
24/10/2024 17:12:53,user569@example.com,User 569,user569@example.com,35-44,Male,Daily,Beverages,Late Night (After 10 PM),More than ₹1000,3,No,3,No,3,Cash on Delivery,Dine restaurant
24/10/2024 17:12:53,user570@example.com,User 570,user570@example.com,18-24,Prefer not to say,Weekly,Desserts,Breakfast (6 AM - 10 AM),₹200 - ₹500,1,No,5,No,1,Cash on Delivery,Cafes
24/10/2024 17:12:54,user571@example.com,User 571,user571@example.com,25-34,Prefer not to say,Occasionally,Desserts,Breakfast (6 AM - 10 AM),Less than ₹200,1,Yes,4,No,4,Credit/Debit Card,Cafes
24/10/2024 17:12:54,user572@example.com,User 572,user572@example.com,35-44,Prefer not to say,Occasionally,Italian Cuisine,Breakfast (6 AM - 10 AM),₹500 - ₹1000,4,No,3,Yes,4,Credit/Debit Card,Cafes
24/10/2024 17:12:54,user573@example.com,User 573,user573@example.com,35-44,Prefer not to say,Monthly,Chinese Cuisine,Dinner (7 PM - 10 PM),₹200 - ₹500,3,No,5,No,4,Cash on Delivery,Cafes
24/10/2024 17:12:54,user574@example.com,User 574,user574@example.com,25-34,Male,Weekly,Italian Cuisine,Lunch (12 PM - 3 PM),More than ₹1000,4,No,4,No,4,"UPI (e.g., Google Pay, PhonePe)",Cafes
24/10/2024 17:12:55,user575@example.com,User 575,user575@example.com,18-24,Prefer not to say,Monthly,Beverages,Dinner (7 PM - 10 PM),More than ₹1000,5,No,1,No,4,"UPI (e.g., Google Pay, PhonePe)",Cafes
24/10/2024 17:12:56,user576@example.com,User 576,user576@example.com,45-54,Male,Weekly,Other,Lunch (12 PM - 3 PM),₹200 - ₹500,4,Yes,4,Yes,1,Net Banking,Cafes
24/10/2024 17:12:56,user577@example.com,User 577,user577@example.com,18-24,Male,Occasionally,Healthy/Organic,Breakfast (6 AM - 10 AM),More than ₹1000,5,Yes,1,Yes,5,Net Banking,Dine restaurant
24/10/2024 17:12:56,user578@example.com,User 578,user578@example.com,55+,Female,Monthly,Desserts,Breakfast (6 AM - 10 AM),Less than ₹200,3,No,1,No,1,"Wallet (e.g., Paytm, Amazon Pay)",Cafes
24/10/2024 17:12:57,user579@example.com,User 579,user579@example.com,18-24,Female,Monthly,Healthy/Organic,Breakfast (6 AM - 10 AM),More than ₹1000,3,No,5,No,4,"Wallet (e.g., Paytm, Amazon Pay)",Dine restaurant
24/10/2024 17:12:57,user580@example.com,User 580,user580@example.com,55+,Female,Occasionally,Beverages,Dinner (7 PM - 10 PM),₹500 - ₹1000,5,Yes,4,Yes,2,"Wallet (e.g., Paytm, Amazon Pay)",Cafes
24/10/2024 17:12:57,user581@example.com,User 581,user581@example.com,18-24,Non-binary/Other,Occasionally,Chinese Cuisine,Lunch (12 PM - 3 PM),More than ₹1000,2,No,4,No,5,"Wallet (e.g., Paytm, Amazon Pay)",Cafes
24/10/2024 17:12:58,user582@example.com,User 582,user582@example.com,18-24,Male,Weekly,Chinese Cuisine,Late Night (After 10 PM),Less than ₹200,3,No,3,Yes,2,"Wallet (e.g., Paytm, Amazon Pay)",Cafes
24/10/2024 17:12:58,user583@example.com,User 583,user583@example.com,45-54,Prefer not to say,Occasionally,Beverages,Lunch (12 PM - 3 PM),₹200 - ₹500,2,No,2,No,3,"Wallet (e.g., Paytm, Amazon Pay)",Dine restaurant
24/10/2024 17:12:58,user584@example.com,User 584,user584@example.com,18-24,Female,Weekly,Healthy/Organic,Lunch (12 PM - 3 PM),Less than ₹200,5,Yes,3,No,5,Net Banking,Cafes
24/10/2024 17:12:58,user585@example.com,User 585,user585@example.com,18-24,Male,Occasionally,Indian Cuisine,Late Night (After 10 PM),More than ₹1000,3,Yes,5,Yes,2,Credit/Debit Card,Cafes
24/10/2024 17:12:59,user586@example.com,User 586,user586@example.com,55+,Non-binary/Other,Monthly,Desserts,Late Night (After 10 PM),Less than ₹200,3,Yes,1,No,4,Net Banking,Cafes
24/10/2024 17:12:59,user587@example.com,User 587,user587@example.com,18-24,Non-binary/Other,Weekly,Italian Cuisine,Breakfast (6 AM - 10 AM),More than ₹1000,4,No,5,No,5,"Wallet (e.g., Paytm, Amazon Pay)",Dine restaurant
24/10/2024 17:12:59,user588@example.com,User 588,user588@example.com,25-34,Male,Occasionally,Other,Late Night (After 10 PM),Less than ₹200,5,No,1,Yes,1,Cash on Delivery,Dine restaurant
24/10/2024 17:12:59,user589@example.com,User 589,user589@example.com,55+,Female,Weekly,Indian Cuisine,Breakfast (6 AM - 10 AM),₹200 - ₹500,4,No,2,Yes,2,Credit/Debit Card,Dine restaurant
24/10/2024 17:13:00,user590@example.com,User 590,user590@example.com,55+,Non-binary/Other,Monthly,Beverages,Lunch (12 PM - 3 PM),More than ₹1000,1,No,2,No,1,Net Banking,Dine restaurant
24/10/2024 17:13:00,user591@example.com,User 591,user591@example.com,18-24,Female,Daily,Desserts,Late Night (After 10 PM),More than ₹1000,3,Yes,2,No,2,Cash on Delivery,Dine restaurant
24/10/2024 17:13:00,user592@example.com,User 592,user592@example.com,55+,Non-binary/Other,Daily,Italian Cuisine,Breakfast (6 AM - 10 AM),₹500 - ₹1000,2,Yes,1,Yes,2,"UPI (e.g., Google Pay, PhonePe)",Cafes
24/10/2024 17:13:01,user593@example.com,User 593,user593@example.com,25-34,Female,Daily,Indian Cuisine,Dinner (7 PM - 10 PM),₹200 - ₹500,4,Yes,2,No,5,Net Banking,Cafes
24/10/2024 17:13:01,user594@example.com,User 594,user594@example.com,35-44,Non-binary/Other,Daily,Desserts,Breakfast (6 AM - 10 AM),More than ₹1000,1,Yes,2,Yes,2,Credit/Debit Card,Cafes
24/10/2024 17:13:01,user595@example.com,User 595,user595@example.com,55+,Male,Daily,Chinese Cuisine,Dinner (7 PM - 10 PM),₹500 - ₹1000,5,Yes,4,Yes,3,Cash on Delivery,Dine restaurant
24/10/2024 17:13:01,user596@example.com,User 596,user596@example.com,35-44,Non-binary/Other,Weekly,Healthy/Organic,Breakfast (6 AM - 10 AM),₹200 - ₹500,5,No,5,No,1,Net Banking,Cafes
24/10/2024 17:13:03,user597@example.com,User 597,user597@example.com,18-24,Non-binary/Other,Occasionally,Italian Cuisine,Breakfast (6 AM - 10 AM),Less than ₹200,5,No,4,Yes,4,Credit/Debit Card,Dine restaurant
24/10/2024 17:13:03,user598@example.com,User 598,user598@example.com,25-34,Male,Daily,Beverages,Dinner (7 PM - 10 PM),More than ₹1000,2,No,1,Yes,2,Cash on Delivery,Dine restaurant
24/10/2024 17:13:03,user599@example.com,User 599,user599@example.com,55+,Prefer not to say,Weekly,Italian Cuisine,Late Night (After 10 PM),₹200 - ₹500,5,No,2,No,2,Net Banking,Cafes
24/10/2024 17:13:04,user600@example.com,User 600,user600@example.com,55+,Prefer not to say,Daily,Other,Dinner (7 PM - 10 PM),₹500 - ₹1000,3,No,3,Yes,5,"UPI (e.g., Google Pay, PhonePe)",Dine restaurant
24/10/2024 17:13:04,user601@example.com,User 601,user601@example.com,55+,Female,Weekly,Healthy/Organic,Dinner (7 PM - 10 PM),₹500 - ₹1000,2,No,2,No,5,Credit/Debit Card,Dine restaurant
24/10/2024 17:13:04,user602@example.com,User 602,user602@example.com,18-24,Female,Weekly,Chinese Cuisine,Dinner (7 PM - 10 PM),₹500 - ₹1000,2,No,3,No,2,"Wallet (e.g., Paytm, Amazon Pay)",Cafes
24/10/2024 17:13:04,user603@example.com,User 603,user603@example.com,18-24,Male,Occasionally,Beverages,Lunch (12 PM - 3 PM),₹200 - ₹500,4,Yes,1,Yes,4,"UPI (e.g., Google Pay, PhonePe)",Cafes
24/10/2024 17:13:05,user604@example.com,User 604,user604@example.com,55+,Female,Monthly,Healthy/Organic,Breakfast (6 AM - 10 AM),More than ₹1000,1,Yes,3,Yes,3,"UPI (e.g., Google Pay, PhonePe)",Dine restaurant
24/10/2024 17:13:05,user605@example.com,User 605,user605@example.com,35-44,Prefer not to say,Occasionally,Chinese Cuisine,Late Night (After 10 PM),More than ₹1000,2,Yes,5,Yes,5,Credit/Debit Card,Cafes
24/10/2024 17:13:06,user606@example.com,User 606,user606@example.com,45-54,Non-binary/Other,Occasionally,Healthy/Organic,Breakfast (6 AM - 10 AM),₹500 - ₹1000,4,No,3,Yes,1,Cash on Delivery,Cafes
24/10/2024 17:13:06,user607@example.com,User 607,user607@example.com,35-44,Prefer not to say,Occasionally,Chinese Cuisine,Lunch (12 PM - 3 PM),Less than ₹200,3,Yes,2,Yes,1,Cash on Delivery,Cafes
24/10/2024 17:13:06,user608@example.com,User 608,user608@example.com,35-44,Male,Daily,Indian Cuisine,Breakfast (6 AM - 10 AM),More than ₹1000,3,No,1,No,3,Net Banking,Dine restaurant
24/10/2024 17:13:07,user609@example.com,User 609,user609@example.com,18-24,Non-binary/Other,Monthly,Italian Cuisine,Lunch (12 PM - 3 PM),₹500 - ₹1000,1,No,5,No,3,Cash on Delivery,Cafes
24/10/2024 17:13:07,user610@example.com,User 610,user610@example.com,25-34,Female,Daily,Desserts,Dinner (7 PM - 10 PM),₹500 - ₹1000,4,No,1,No,5,"Wallet (e.g., Paytm, Amazon Pay)",Dine restaurant
24/10/2024 17:13:07,user611@example.com,User 611,user611@example.com,35-44,Male,Monthly,Other,Dinner (7 PM - 10 PM),₹500 - ₹1000,4,Yes,3,No,3,"UPI (e.g., Google Pay, PhonePe)",Dine restaurant
24/10/2024 17:13:07,user612@example.com,User 612,user612@example.com,35-44,Non-binary/Other,Occasionally,Desserts,Late Night (After 10 PM),₹200 - ₹500,5,No,2,Yes,5,"UPI (e.g., Google Pay, PhonePe)",Cafes
24/10/2024 17:13:08,user613@example.com,User 613,user613@example.com,45-54,Female,Monthly,Chinese Cuisine,Lunch (12 PM - 3 PM),₹500 - ₹1000,1,Yes,5,No,5,Cash on Delivery,Cafes
24/10/2024 17:13:08,user614@example.com,User 614,user614@example.com,45-54,Male,Monthly,Indian Cuisine,Dinner (7 PM - 10 PM),Less than ₹200,5,No,2,Yes,5,Credit/Debit Card,Cafes
24/10/2024 17:13:08,user615@example.com,User 615,user615@example.com,25-34,Non-binary/Other,Weekly,Italian Cuisine,Dinner (7 PM - 10 PM),₹200 - ₹500,2,No,1,No,3,Net Banking,Cafes
24/10/2024 17:13:08,user616@example.com,User 616,user616@example.com,18-24,Male,Daily,Italian Cuisine,Late Night (After 10 PM),Less than ₹200,4,Yes,1,No,2,Net Banking,Cafes
24/10/2024 17:13:09,user617@example.com,User 617,user617@example.com,25-34,Prefer not to say,Occasionally,Healthy/Organic,Late Night (After 10 PM),₹200 - ₹500,3,Yes,4,Yes,4,Cash on Delivery,Dine restaurant
24/10/2024 17:13:09,user618@example.com,User 618,user618@example.com,18-24,Non-binary/Other,Daily,Beverages,Late Night (After 10 PM),Less than ₹200,4,Yes,4,No,5,Credit/Debit Card,Cafes
24/10/2024 17:13:09,user619@example.com,User 619,user619@example.com,18-24,Male,Daily,Healthy/Organic,Lunch (12 PM - 3 PM),Less than ₹200,5,No,4,No,2,"Wallet (e.g., Paytm, Amazon Pay)",Cafes
24/10/2024 17:13:10,user620@example.com,User 620,user620@example.com,25-34,Non-binary/Other,Occasionally,Chinese Cuisine,Late Night (After 10 PM),₹500 - ₹1000,3,No,5,No,5,"UPI (e.g., Google Pay, PhonePe)",Dine restaurant
24/10/2024 17:13:10,user621@example.com,User 621,user621@example.com,45-54,Male,Occasionally,Italian Cuisine,Late Night (After 10 PM),More than ₹1000,1,No,1,Yes,1,Credit/Debit Card,Cafes
24/10/2024 17:13:10,user622@example.com,User 622,user622@example.com,55+,Prefer not to say,Occasionally,Beverages,Dinner (7 PM - 10 PM),More than ₹1000,1,Yes,1,Yes,1,Net Banking,Dine restaurant
24/10/2024 17:13:10,user623@example.com,User 623,user623@example.com,55+,Female,Occasionally,Italian Cuisine,Late Night (After 10 PM),Less than ₹200,3,Yes,3,Yes,4,Net Banking,Dine restaurant
24/10/2024 17:13:11,user624@example.com,User 624,user624@example.com,25-34,Female,Occasionally,Indian Cuisine,Breakfast (6 AM - 10 AM),Less than ₹200,4,No,3,Yes,4,Cash on Delivery,Cafes
24/10/2024 17:13:11,user625@example.com,User 625,user625@example.com,25-34,Female,Daily,Beverages,Late Night (After 10 PM),₹500 - ₹1000,2,Yes,2,Yes,4,"Wallet (e.g., Paytm, Amazon Pay)",Cafes
24/10/2024 17:13:11,user626@example.com,User 626,user626@example.com,18-24,Male,Weekly,Other,Breakfast (6 AM - 10 AM),₹500 - ₹1000,2,No,5,No,5,"UPI (e.g., Google Pay, PhonePe)",Dine restaurant
24/10/2024 17:13:11,user627@example.com,User 627,user627@example.com,18-24,Non-binary/Other,Daily,Other,Breakfast (6 AM - 10 AM),More than ₹1000,3,Yes,3,Yes,4,Credit/Debit Card,Cafes
24/10/2024 17:13:12,user628@example.com,User 628,user628@example.com,25-34,Prefer not to say,Daily,Beverages,Breakfast (6 AM - 10 AM),₹200 - ₹500,5,No,1,No,5,"Wallet (e.g., Paytm, Amazon Pay)",Dine restaurant
24/10/2024 17:13:12,user629@example.com,User 629,user629@example.com,35-44,Non-binary/Other,Occasionally,Healthy/Organic,Breakfast (6 AM - 10 AM),₹200 - ₹500,5,Yes,2,Yes,4,Cash on Delivery,Dine restaurant
24/10/2024 17:13:12,user630@example.com,User 630,user630@example.com,18-24,Female,Weekly,Other,Lunch (12 PM - 3 PM),Less than ₹200,1,Yes,1,No,5,"UPI (e.g., Google Pay, PhonePe)",Dine restaurant
24/10/2024 17:13:13,user631@example.com,User 631,user631@example.com,45-54,Non-binary/Other,Monthly,Other,Lunch (12 PM - 3 PM),₹200 - ₹500,3,No,2,No,4,Net Banking,Dine restaurant
24/10/2024 17:13:13,user632@example.com,User 632,user632@example.com,35-44,Prefer not to say,Occasionally,Italian Cuisine,Breakfast (6 AM - 10 AM),₹200 - ₹500,1,No,5,Yes,3,Net Banking,Cafes
24/10/2024 17:13:13,user633@example.com,User 633,user633@example.com,35-44,Prefer not to say,Daily,Indian Cuisine,Breakfast (6 AM - 10 AM),₹200 - ₹500,2,No,4,No,4,"Wallet (e.g., Paytm, Amazon Pay)",Cafes
24/10/2024 17:13:13,user634@example.com,User 634,user634@example.com,35-44,Prefer not to say,Daily,Beverages,Breakfast (6 AM - 10 AM),₹500 - ₹1000,2,Yes,2,No,3,"UPI (e.g., Google Pay, PhonePe)",Dine restaurant
24/10/2024 17:13:14,user635@example.com,User 635,user635@example.com,18-24,Prefer not to say,Weekly,Other,Lunch (12 PM - 3 PM),₹200 - ₹500,3,Yes,5,Yes,3,"Wallet (e.g., Paytm, Amazon Pay)",Dine restaurant
24/10/2024 17:13:14,user636@example.com,User 636,user636@example.com,55+,Male,Daily,Beverages,Dinner (7 PM - 10 PM),Less than ₹200,5,Yes,4,No,3,"UPI (e.g., Google Pay, PhonePe)",Cafes
24/10/2024 17:13:14,user637@example.com,User 637,user637@example.com,35-44,Non-binary/Other,Daily,Chinese Cuisine,Dinner (7 PM - 10 PM),₹500 - ₹1000,3,Yes,1,No,3,"Wallet (e.g., Paytm, Amazon Pay)",Cafes
24/10/2024 17:13:14,user638@example.com,User 638,user638@example.com,25-34,Female,Weekly,Beverages,Dinner (7 PM - 10 PM),Less than ₹200,4,No,4,No,2,Net Banking,Cafes
24/10/2024 17:13:15,user639@example.com,User 639,user639@example.com,55+,Female,Monthly,Italian Cuisine,Late Night (After 10 PM),More than ₹1000,3,No,4,Yes,2,Cash on Delivery,Dine restaurant
24/10/2024 17:13:15,user640@example.com,User 640,user640@example.com,45-54,Male,Daily,Desserts,Lunch (12 PM - 3 PM),₹200 - ₹500,1,No,3,No,3,Net Banking,Dine restaurant
24/10/2024 17:13:15,user641@example.com,User 641,user641@example.com,25-34,Male,Weekly,Desserts,Late Night (After 10 PM),Less than ₹200,5,Yes,5,Yes,1,Credit/Debit Card,Cafes
24/10/2024 17:13:16,user642@example.com,User 642,user642@example.com,35-44,Prefer not to say,Monthly,Desserts,Breakfast (6 AM - 10 AM),₹200 - ₹500,5,Yes,1,No,4,Credit/Debit Card,Cafes
24/10/2024 17:13:16,user643@example.com,User 643,user643@example.com,55+,Prefer not to say,Weekly,Italian Cuisine,Lunch (12 PM - 3 PM),₹200 - ₹500,2,No,3,No,1,Credit/Debit Card,Dine restaurant
24/10/2024 17:13:16,user644@example.com,User 644,user644@example.com,25-34,Non-binary/Other,Occasionally,Indian Cuisine,Lunch (12 PM - 3 PM),More than ₹1000,2,Yes,1,No,5,Net Banking,Dine restaurant
24/10/2024 17:13:16,user645@example.com,User 645,user645@example.com,55+,Prefer not to say,Daily,Italian Cuisine,Lunch (12 PM - 3 PM),₹500 - ₹1000,4,No,5,No,3,Cash on Delivery,Dine restaurant
24/10/2024 17:13:17,user646@example.com,User 646,user646@example.com,25-34,Male,Occasionally,Other,Late Night (After 10 PM),More than ₹1000,1,Yes,4,No,4,Credit/Debit Card,Dine restaurant
24/10/2024 17:13:17,user647@example.com,User 647,user647@example.com,55+,Male,Daily,Beverages,Dinner (7 PM - 10 PM),₹200 - ₹500,2,No,3,No,2,Net Banking,Dine restaurant
24/10/2024 17:13:18,user648@example.com,User 648,user648@example.com,55+,Female,Monthly,Healthy/Organic,Breakfast (6 AM - 10 AM),₹200 - ₹500,4,Yes,1,No,2,Cash on Delivery,Cafes
24/10/2024 17:13:18,user649@example.com,User 649,user649@example.com,18-24,Female,Occasionally,Other,Lunch (12 PM - 3 PM),Less than ₹200,4,Yes,2,No,3,Credit/Debit Card,Cafes
24/10/2024 17:13:19,user650@example.com,User 650,user650@example.com,25-34,Male,Weekly,Healthy/Organic,Dinner (7 PM - 10 PM),₹500 - ₹1000,3,Yes,1,No,5,Credit/Debit Card,Cafes
24/10/2024 17:13:19,user651@example.com,User 651,user651@example.com,55+,Male,Weekly,Other,Dinner (7 PM - 10 PM),Less than ₹200,3,No,3,Yes,2,"Wallet (e.g., Paytm, Amazon Pay)",Dine restaurant
24/10/2024 17:13:19,user652@example.com,User 652,user652@example.com,25-34,Non-binary/Other,Monthly,Other,Dinner (7 PM - 10 PM),₹200 - ₹500,2,No,1,Yes,4,"UPI (e.g., Google Pay, PhonePe)",Cafes
24/10/2024 17:13:19,user653@example.com,User 653,user653@example.com,35-44,Prefer not to say,Occasionally,Italian Cuisine,Dinner (7 PM - 10 PM),₹200 - ₹500,1,No,5,No,1,Net Banking,Dine restaurant
24/10/2024 17:13:20,user654@example.com,User 654,user654@example.com,55+,Male,Monthly,Chinese Cuisine,Dinner (7 PM - 10 PM),₹500 - ₹1000,2,Yes,4,No,2,Cash on Delivery,Dine restaurant
24/10/2024 17:13:20,user655@example.com,User 655,user655@example.com,25-34,Prefer not to say,Weekly,Indian Cuisine,Late Night (After 10 PM),₹500 - ₹1000,1,No,2,No,3,Net Banking,Cafes
24/10/2024 17:13:20,user656@example.com,User 656,user656@example.com,45-54,Prefer not to say,Weekly,Indian Cuisine,Breakfast (6 AM - 10 AM),Less than ₹200,5,No,4,Yes,4,"UPI (e.g., Google Pay, PhonePe)",Cafes
24/10/2024 17:13:21,user657@example.com,User 657,user657@example.com,35-44,Female,Weekly,Beverages,Breakfast (6 AM - 10 AM),Less than ₹200,2,Yes,3,No,2,Net Banking,Dine restaurant
24/10/2024 17:13:21,user658@example.com,User 658,user658@example.com,45-54,Female,Weekly,Chinese Cuisine,Dinner (7 PM - 10 PM),Less than ₹200,4,Yes,1,No,2,Cash on Delivery,Dine restaurant
24/10/2024 17:13:21,user659@example.com,User 659,user659@example.com,45-54,Female,Monthly,Chinese Cuisine,Dinner (7 PM - 10 PM),More than ₹1000,4,Yes,5,Yes,1,"UPI (e.g., Google Pay, PhonePe)",Cafes
24/10/2024 17:13:21,user660@example.com,User 660,user660@example.com,55+,Non-binary/Other,Monthly,Other,Breakfast (6 AM - 10 AM),Less than ₹200,5,No,4,Yes,4,Cash on Delivery,Cafes
24/10/2024 17:13:22,user661@example.com,User 661,user661@example.com,45-54,Male,Weekly,Italian Cuisine,Lunch (12 PM - 3 PM),₹500 - ₹1000,2,Yes,5,No,4,"UPI (e.g., Google Pay, PhonePe)",Dine restaurant
24/10/2024 17:13:22,user662@example.com,User 662,user662@example.com,55+,Non-binary/Other,Daily,Healthy/Organic,Dinner (7 PM - 10 PM),₹500 - ₹1000,2,Yes,3,Yes,2,"UPI (e.g., Google Pay, PhonePe)",Cafes
